"date","vendor","product","description","price","from","to"
"2014-01-16","AusGuy","Australian Visa/MC Including DOB","Australian Visa/MC Including DOB Hey guys  This listing is for a valid Australian Visa / Mastercard. Cards are checked prior to being sold for validity. Cards are not guaranteed to have a specific balance or to be without VBV ...",0.02950026,NA,NA
"2014-01-16","AusGuy","USA Fulls - Visa/MC Credit - DOB / SSN","USA Fulls - Visa/MC Credit - DOB / SSN This listing is for a valid USA Visa / MC with full information with it. Cards are checked prior to being sold for validity. Cards are not guaranteed to have a specific balance or to be without VB ...",0.05900053,"Torland",NA
"2014-01-16","AusGuy","USA Visa/MC","USA Visa/MC Hey guys  This listing is for a valid USA Visa / Mastercard. Cards are checked prior to being sold for validity. Cards are not guaranteed to have a specific balance or to be without VBV / MC Se ...",0.00944008,"Torland",NA
"2014-01-16","AusGuy","Canadian Fulls - Visa/MC Credit - DOB / SIN / Drivers License","Canadian Fulls - Visa/MC Credit - DOB / SIN / Drivers License Hey guys  This listing is for a Canadian valid Visa / MC with full information with it  including drivers license #. Cards are checked prior to being sold for validity. Cards are not guaranteed ...",0.05900053,NA,NA
"2014-01-16","ausmarket","AUSTRALIA 2G MDA","AUSTRALIA 2G MDA 2 grams MDA crystal Express post Australia wide. Please read our vendor profile for shipping and payment info.",0.61620342,"Australia","Australia"
"2014-01-16","ausmarket","AUSTRALIA 0.5g MDA","AUSTRALIA 0.5g MDA 0.5g (half gram) MDA crystal Express post Australia wide. Please read our vendor profile for shipping and payment info.",0.16203429,"Australia",NA
"2014-01-16","ausmarket","AUSTRALIA 2C-B 100 mg","AUSTRALIA 2C-B 100 mg 2C-B powder 100 mg (0.1 g) Express post Australia wide. Please read our profile for payment and shipping info.",0.07569485,"Australia",NA
"2014-01-16","ausmarket","AUSTRALIA 8 x LSD blotters","AUSTRALIA 8 x LSD blotters 8 x Albert Hoffman LSD blotters 110-120 ug Express post Australia wide. Please read vendor profile for payment and postage info.",0.15020697,"Australia",NA
"2014-01-16","ausmarket","Magic mushroom capsules x 10","Magic mushroom capsules x 10 Magic Mushroom caps x 10 pack These caps contain psilocybe cubensis mushrooms  which have been dried  ground to fine powder  then packaged in to capsules for convenient consumption. Picture sh ...",0.11919574,"Australia",NA
"2014-01-16","ausmarket","AUSTRALIA 50 x LSD blotters","AUSTRALIA 50 x LSD blotters 50 x Albert Hoffman LSD blotters 110-120 ug Express post Australia wide. Please read vendor profile for payment and postage info.",0.7332939,"Australia",NA
"2014-01-16","ausmarket","AUSTRALIA Ketamine 0.5g","AUSTRALIA Ketamine 0.5g Ketamine crystal shard 0.5 g Express post Australia wide. Please read our profile for payment and shipping info.",0.11590774,"Australia","Australia"
"2014-01-16","ausmarket","AUSTRALIA Ketamine 1 g","AUSTRALIA Ketamine 1 g Ketamine crystal shard 1 g Express post Australia wide. Please read our profile for payment and shipping info.",0.20106445,"Australia",NA
"2014-01-16","ausmarket","AUSTRALIA 1g MDA","AUSTRALIA 1g MDA 1 gram MDA crystal Express post Australia wide. Please read our vendor profile for shipping and payment info.",0.31105854,"Australia","Australia"
"2014-01-16","ausmarket","AUSTRALIA Ketamine 0.25 g","AUSTRALIA Ketamine 0.25 g Ketamine crystal shard 0.25 g Express post Australia wide. Please read our profile for payment and shipping info.",0.07392075,"Australia",NA
"2014-01-16","ausmarket","AUSTRALIA 12 x LSD blotters","AUSTRALIA 12 x LSD blotters 12 x Albert Hoffman LSD blotters 110-120 ug Express post Australia wide. Please read vendor profile for payment and postage info.",0.21052631,"Australia",NA
"2014-01-16","ausmarket","AUSTRALIA 3 x LSD blotters","AUSTRALIA 3 x LSD blotters 3 x Albert Hoffman LSD blotters 110-120 ug Express post Australia wide. Please read vendor profile for payment and postage info.",0.06505026,"Australia",NA
"2014-01-16","ausmarket","AUSTRALIA Xanax blotters x 75","AUSTRALIA Xanax blotters x 75 XANAX blotters 1 mg x 75 Each rectangular blotter contains 1 mg dose alprazolam; equivalent to half a 'brick' of Xanax. Half rectangle = 0.25 mg = 1/4 brick One rectangle = 1 mg = 1/2 brick T ...",0.23181549,"Australia",NA
"2014-01-16","ausmarket","AUSTRALIA 5 x LSD blotters","AUSTRALIA 5 x LSD blotters 5 x Albert Hoffman LSD blotters 110-120 ug Express post Australia wide. Please read vendor profile for payment and postage info.",0.10171496,"Australia",NA
"2014-01-16","ausmarket","Magic mushroom capsules x 25","Magic mushroom capsules x 25 Magic Mushroom caps x 25 pack These caps contain psilocybe cubensis mushrooms  which have been dried  ground to fine powder  then packaged in to capsules for convenient consumption. Picture sh ...",0.26848018,"Australia",NA
"2014-01-16","ausmarket","AUSTRALIA 2C-B  1g","AUSTRALIA 2C-B 1g 2C-B powder 1 gram (1 g) Express post Australia wide. Please read our profile for payment and shipping info.",0.71200473,"Australia",NA
"2014-01-16","ausmarket","AUSTRALIA 2C-B 0.5 g","AUSTRALIA 2C-B 0.5 g 2C-B powder half gram (0.5 g) Express post Australia wide. Please read our profile for payment and shipping info.",0.36664695,"Australia",NA
"2014-01-16","ausmarket","AUSTRALIA 2C-B 250 mg","AUSTRALIA 2C-B 250 mg 2C-B powder 250 mg (0.25 g) Express post Australia wide. Please read our profile for payment and shipping info.",0.19751626,"Australia",NA
"2014-01-16","ausmarket","AUSTRALIA Xanax blotters x 25","AUSTRALIA Xanax blotters x 25 XANAX blotters 1 mg x 25 Each rectangular blotter contains 1 mg dose alprazolam; equivalent to half a 'brick' of Xanax. Half rectangle = 0.25 mg = 1/4 brick One rectangle = 1 mg = 1/2 brick T ...",0.0887049,"Australia",NA
"2014-01-16","B4B","B4B -1 Pound (448g)- Indoor AAA *Jack Herer*","B4B -1 Pound (448g)- Indoor AAA *Jack Herer* ** Full FE or 50% escrow/50% FE available  see profile for further info ** Strain: Jack Herer Overall: 9/10  10 being the best weed you will smoke in your life Condition: AAA Type: Sativa Tast ...",2.86557409,"Canada",NA
"2014-01-16","B4B","B4B -2oz(56g)- Indoor AAA *Jack Herer*","B4B -2oz(56g)- Indoor AAA *Jack Herer* ** Full FE or 50% escrow/50% FE available  see profile for further info ** Strain: Jack Herer Overall: 9/10  10 being the best weed you will smoke in your life Condition: AAA Type: Sativa Tast ...",0.48775729,"Canada",NA
"2014-01-16","B4B","B4B -HP(224g)- Indoor AAA *Jack Herer*","B4B -HP(224g)- Indoor AAA *Jack Herer* ** Full FE or 50% escrow/50% FE available  see profile for further info ** Strain: Jack Herer Overall: 9/10  10 being the best weed you will smoke in your life Condition: AAA Type: Sativa Tast ...",1.58521119,"Canada",NA
"2014-01-16","B4B","B4B -QP(112g)- Indoor AAA *Jack Herer*","B4B -QP(112g)- Indoor AAA *Jack Herer* ** Full FE or 50% escrow/50% FE available  see profile for further info ** Strain: Jack Herer Overall: 9/10  10 being the best weed you will smoke in your life Condition: AAA Type: Sativa Tast ...",0.91454492,"Canada",NA
"2014-01-16","B4B","B4B -2oz(56g)- Indoor AAA *M-39*","B4B -2oz(56g)- Indoor AAA *M-39* ** Full FE or 50% escrow/50% FE available  see profile for further info ** Strain: M-39 Overall: 8/10  10 being the best weed you will smoke in your life Condition: AAA Type: Indica dominant h ...",0.42678763,"Canada",NA
"2014-01-16","B4B","B4B -HP(224g)- Indoor AAA *M-39*","B4B -HP(224g)- Indoor AAA *M-39* ** Full FE or 50% escrow/50% FE available  see profile for further info ** Strain: M-39 Overall: 8/10  10 being the best weed you will smoke in your life Condition: AAA Type: Indica dominant hy ...",1.34133255,"Canada",NA
"2014-01-16","B4B","B4B -1oz(28g)-  Indoor AAA*Jack Herer*","B4B -1oz(28g)- Indoor AAA*Jack Herer* ** Full escrow available** Strain: Jack Herer Overall: 9/10  10 being the best weed you will smoke in your life Condition: AAA Type: Sativa Taste: Earthy pine & grapefruit THC: 19% Hi  I s ...",0.26216954,"Canada",NA
"2014-01-16","B4B","B4B -QP(112g)- Indoor AAA *M-39*","B4B -QP(112g)- Indoor AAA *M-39* ** Full FE or 50% escrow/50% FE available  see profile for further info ** Strain: M-39 Overall: 8/10  10 being the best weed you will smoke in your life Condition: AAA Type: Indica dominant hy ...",0.79260559,"Canada",NA
"2014-01-16","B4B","B4B -1oz(28g)- Indoor AAA *M-39*","B4B -1oz(28g)- Indoor AAA *M-39* ** Full escrow available** Strain: M-39 Overall: 8/10  10 being the best weed you will smoke in your life Condition: AAA Type: Indica dominant hybrid Taste: Fruity and lemon taste THC: 16.5% ...",0.22558774,"Canada",NA
"2014-01-16","BC-Exotic","qp any kush/sativa strain - grade AAAA+","qp any kush/sativa strain - grade AAAA+ QP of either kush or sativa MK ULTRA x OG KUSH (indica) SKYWALKER KUSH (indica) JACK HERER (sativa) STRAWBERRY KUSH (indica) SOUR DIESEL (indica) AMNESIA HAZE (HYBRID) BUBBA KUSH (indica) V ...",0.60448528,"USA","WORLDWIDE"
"2014-01-16","BC-Exotic","0.50 grams white china heroin - best product out there","0.50 grams white china heroin - best product out there This listing is for 0.50 grams white china heroin",0.15112132,"USA","WORLDWIDE"
"2014-01-16","BC-Exotic","1 grams fishscale HH cocaine","1 grams fishscale HH cocaine This listing is for 1 grams high heat cocaine",0.09671764,"USA","WORLDWIDE"
"2014-01-16","BC-Exotic","250ug per ml LSD liquid","250ug per ml LSD liquid This listing is for 250ug per ml of LSD liquid SUPER STRONG  not for newbies. Comes with a dabber 100ml per bottle",0.78583086,"USA","WORLDWIDE"
"2014-01-16","BC-Exotic","5 grams MDMA - pure 84%+","5 grams MDMA - pure 84%+ Listing is for 5 grams pure MDMA 84%+ pure",0.14507646,"USA","WORLDWIDE"
"2014-01-16","BC-Exotic","half pound any kush/sativa strain - grade AAAA+","half pound any kush/sativa strain - grade AAAA+ half pound of either kush or sativa MK ULTRA x OG KUSH (indica) SKYWALKER KUSH (indica) JACK HERER (sativa) STRAWBERRY KUSH (indica) SOUR DIESEL (indica) AMNESIA HAZE (HYBRID) BUBBA KUSH (in ...",1.20897056,"USA","WORLDWIDE"
"2014-01-16","BC-Exotic","1 pound any kush/sativa strain - grade AAAA+","1 pound any kush/sativa strain - grade AAAA+ 1 pound of either kush or sativa MK ULTRA x OG KUSH (indica) SKYWALKER KUSH (indica) JACK HERER (sativa) STRAWBERRY KUSH (indica) SOUR DIESEL (indica) AMNESIA HAZE (HYBRID) BUBBA KUSH (indic ...",2.11569848,"USA","WORLDWIDE"
"2014-01-16","BC-Exotic","QP custom order","QP custom order QP of either kush or sativa MK ULTRA x OG KUSH (indica) SKYWALKER KUSH (indica) JACK HERER (sativa) STRAWBERRY KUSH (indica) SOUR DIESEL (indica) AMNESIA HAZE (HYBRID) BUBBA KUSH (indica) V ...",0.60448528,"USA",NA
"2014-01-16","BC-Exotic","80mg oxy old school 5 pills","80mg oxy old school 5 pills This listing is for 5 pills 80mg per pill Old school crushables",0.09067279,"USA","WORLDWIDE"
"2014-01-16","bcbuds","SAMPLE SALE Medical-Grade Nuken Sativa/Indica Hybrid Bud JUST PAY SHIPPING","SAMPLE SALE Medical-Grade Nuken Sativa/Indica Hybrid Bud JUST PAY SHIPPING Free Sample of Nuken (Cross: God Bud x Kish) BC Bud Canada & US ONLY (If outside these countries please message us). Just pay shipping and FE! We know you'll be back after trying this strain fo ...",0.03,"Canada","Canada"
"2014-01-16","bcbuds","28g (1oz) Medical-Grade Nuken Sativa/Indica Hybrid Bud","28g (1oz) Medical-Grade Nuken Sativa/Indica Hybrid Bud 28 grams (1oz) Nuken (Cross: God Bud x Kish) BC Bud This is medical-grade marijuana that will not disappoint. It is a very popular Sativa/Indica hybrid highly recommended among all cannabis users. ...",0.33533313,"Canada","World"
"2014-01-16","bcbuds","14g (1/2oz) Medical-Grade Nuken Sativa/Indica Hybrid Bud","14g (1/2oz) Medical-Grade Nuken Sativa/Indica Hybrid Bud 14 grams (1/2oz) Nuken (Cross: God Bud x Kish) BC Bud This is medical-grade marijuana that will not disappoint. It is a very popular Sativa/Indica hybrid highly recommended among all cannabis user ...",0.21949078,"Canada","world"
"2014-01-16","bcbuds","1 lb Medical-Grade Nuken Sativa/Indica Hybrid Bud","1 lb Medical-Grade Nuken Sativa/Indica Hybrid Bud 1lb Nuken (Cross: God Bud x Kish) BC Bud Free Shipping! You are required to FE for this listing. This is medical-grade marijuana that will not disappoint. It is a very popular Sativa/Indica ...",2.98751341,"Canada",NA
"2014-01-16","bcbuds","112g (1/4lb) Medical-Grade Nuken Sativa/Indica Hybrid Bud","112g (1/4lb) Medical-Grade Nuken Sativa/Indica Hybrid Bud 112 grams (1/4lb) Nuken (Cross: God Bud x Kish) BC Bud Escrow welcome! This is medical-grade marijuana that will not disappoint. It is a very popular Sativa/Indica hybrid highly recommended amo ...",1.0974539,"Canada",NA
"2014-01-16","Beachside","1 USA VISA cc","1 USA VISA cc What you get: card number cvv expiry date Name address city state phone number Full escrow",0.00932824,NA,NA
"2014-01-16","Beachside","1 US Amex","1 US Amex What you get: x1 CCNUMBER: EXP: CVV: NAME: ADD: CITY: STATE: ZIP CODE: COUNTRY: PHONE: Full escrow",0.00932824,NA,NA
"2014-01-16","Beachside","1 Amex Black cc","1 Amex Black cc What you get: Centurion card number cvv expiry date Name address city state phone number Full escrow",0.02951977,NA,NA
"2014-01-16","Beachside","1 Canadian cc","1 Canadian cc What you get: Visa/master card number cvv expiry date Name address city state phone number Full escrow",0.02243502,NA,NA
"2014-01-16","Beachside","1 Australia cc","1 Australia cc What you get: Could be visa/master/Amex card number cvv expiry date Name address city state phone number Full escrow",0.02951977,NA,NA
"2014-01-16","Beachside","1 Indian cc","1 Indian cc What you get: (Visa) card number cvv expiry date Name address city Dob phone number Full escrow",0.0118079,NA,NA
"2014-01-16","Beachside","10 US CC","10 US CC They come as; You can pick. Visa/master/amex Card number CCV Expiry date Name Address Country State City Zip Phone Full escrow",0.08029378,NA,NA
"2014-01-16","Beachside","1 UK visa cc","1 UK visa cc 1 UK VISA CC What you get: card number cvv expiry date Name address city state phone number Full escrow",0.02951977,NA,NA
"2014-01-16","Beachside","1 Italy cc","1 Italy cc What you get: card number cvv expiry date Name address city state ( Maybe phone number) Full escrow",0.02951977,NA,NA
"2014-01-16","Beachside","1 NZ cc","1 NZ cc What you get: (New Zealand) (Visa) could be debit or credit. card number cvv expiry date Name address city state phone number Full escrow",0.03424293,NA,NA
"2014-01-16","beige4you","Five (5) Stamps East Coast #4 RAW UNCUT","Five (5) Stamps East Coast #4 RAW UNCUT *****PGP ONLY.**** ****FE ONLY.***** We are highly respected opiate vendors from SR. Many of you will know who we are. Those of you who will be new to buy  will quickly come to love us. We ...",0.09638554,"United","States"
"2014-01-16","BhoKingz420","1/2 Oz of shatter BHO cannabis concentrate - Trim run - BEAUTIFUL","1/2 Oz of shatter BHO cannabis concentrate - Trim run - BEAUTIFUL This listing is for 1/2 Oz of shatter BHO. This stuff is extremely potent and shatters right off the brick. Beautifully purged on heat with professional equipment. DAB ON. FE is always an option f ...",0.6678891,"USA",NA
"2014-01-16","BlackBazar","100 mg Afghan Heroin for platinum","100 mg Afghan Heroin for platinum 100 mg Afghan heroin for you",0.00121329,NA,NA
"2014-01-16","BlackBazar","250mg sample Afghan Heroin","250mg sample Afghan Heroin ... Nice clean afghan heroin  this is a very cheap sample  so please give everyone a chance to try it out ...",0.01577287,"EU","EU"
"2014-01-16","blackhand","Recreational Drugs by Professor Buzz","Recreational Drugs by Professor Buzz digital download sent via PM The single finest book ever written on the manufacture of recreational drugs. Profusely illustrated  it covers the equipment  techniques and reagents used in the cland ...",0.00177771,"Internet",NA
"2014-01-16","blackhand","The Dream Drugstore: Chemically Altered States of Consciousness","The Dream Drugstore: Chemically Altered States of Consciousness digital download sent via PM In this book  J. Allan Hobson offers a new understanding of altered states of consciousness based on knowledge of how our brain chemistry is balanced when we are awake ...",0.00177771,"Internet",NA
"2014-01-16","blackhand","Psilocybin Mushroom Handbook: Easy Indoor and Outdoor Cultivation","Psilocybin Mushroom Handbook: Easy Indoor and Outdoor Cultivation Digital download sent via PM Here is a practical step-by-step guide to cultivating four species of psilocybin-containing mushrooms  indoors and outside. Anyone with a clean kitchen  some basic equ ...",0.00177771,"Internet",NA
"2014-01-16","blackhand","Psychosis and Spirituality: Consolidating the New Paradigm","Psychosis and Spirituality: Consolidating the New Paradigm digital download sent via PM The new edition of this successful text builds on the very latest research to present an original and unique exploration of the psychology of both spirituality and psy ...",0.00177771,"Internet",NA
"2014-01-16","blackhand","SALE Ayahuasca One Person Kit - NEW VENDOR - FREE SHIPPING TO USA","SALE Ayahuasca One Person Kit - NEW VENDOR - FREE SHIPPING TO USA From now until the first of the new year  I'm offering my Ayahuasca kits with free shipping to all USA customers. I've written up in depth instructions for both brewing Ayahuasca  you will receiv ...",0.04622057,"USA",NA
"2014-01-16","blackhand","SALE Ayahuasca Two Person Kit - NEW VENDOR - FREE SHIPPING TO USA","SALE Ayahuasca Two Person Kit - NEW VENDOR - FREE SHIPPING TO USA From now until the first of the new year  I'm offering my Ayahuasca kits with free shipping to all USA customers. Orders will ship out first thing Tuesday  and will should arrive by Friday/Saturday ...",0.06992343,"USA",NA
"2014-01-16","blackhand","Drugs: The Straight Facts Marijuana","Drugs: The Straight Facts Marijuana Digital download sent via PM Marijuana has the distinction of being the most widely used illicit drug in the United States. This video traces the history of marijuana and goes on to explain some ...",0.00177771,"Internet",NA
